-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 03/01/2026 in LST
Location: latitude  29.0862   longitude -110.9592 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 165.48 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
AOD_55                CERES SYN1deg Aerosol Optical Depth 55 (dimensionless) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
IMERG_PRECTOT         MERRA-2 Total Precipitation (mm/day) 
Message(s): 
The IMERG Source Data is not available at the Local Solar Time (LST) standard. 
-END HEADER-
YEAR,MO,DY,RH2M,PRECTOTCORR,AOD_55,ALLSKY_SFC_SW_DWN,IMERG_PRECTOT
2015,12,24,72.52,0.0,0.02,3.3288,-999.0
2015,12,25,64.26,0.0,0.03,2.1852,-999.0
2015,12,26,34.07,0.0,0.03,3.9962,-999.0
2015,12,27,35.83,0.0,0.02,4.2029,-999.0
2015,12,28,43.84,0.0,0.02,4.1496,-999.0
2015,12,29,57.31,0.12,0.03,2.6789,-999.0
2015,12,30,52.17,0.0,0.02,3.8856,-999.0
2015,12,31,34.96,0.0,0.03,3.6847,-999.0
2016,1,1,38.46,0.0,0.02,4.2338,-999.0
2016,1,2,48.4,0.0,0.02,4.2079,-999.0
2016,1,3,45.34,0.0,0.02,4.1676,-999.0
2016,1,4,79.09,6.22,0.05,3.3154,-999.0
2016,1,5,77.91,0.37,0.1,2.6539,-999.0
2016,1,6,74.37,3.35,0.06,3.2371,-999.0
2016,1,7,74.2,8.76,0.06,3.6146,-999.0
2016,1,8,72.67,1.11,0.03,3.5455,-999.0
2016,1,9,50.53,0.0,0.02,4.3802,-999.0
2016,1,10,45.68,0.0,0.04,4.2072,-999.0
2016,1,11,46.46,0.0,0.02,4.3949,-999.0
2016,1,12,39.64,0.0,0.01,4.321,-999.0
2016,1,13,43.08,0.0,0.02,4.4206,-999.0
2016,1,14,45.65,0.0,0.02,4.5108,-999.0
2016,1,15,48.29,0.0,0.03,4.2235,-999.0
2016,1,16,47.75,0.0,0.02,4.2778,-999.0
2016,1,17,36.29,0.0,0.02,4.4064,-999.0
2016,1,18,32.69,0.0,0.03,3.8983,-999.0
2016,1,19,33.89,0.0,0.03,4.5386,-999.0
2016,1,20,39.9,0.0,0.02,4.6798,-999.0
2016,1,21,38.73,0.0,0.02,4.7146,-999.0
2016,1,22,32.35,0.0,0.02,4.8156,-999.0
2016,1,23,34.84,0.0,0.02,4.6267,-999.0
2016,1,24,53.26,0.0,0.03,4.6493,-999.0
2016,1,25,40.39,0.0,0.02,4.5535,-999.0
2016,1,26,35.82,0.0,0.02,4.8494,-999.0
2016,1,27,31.62,0.0,0.02,4.9848,-999.0
2016,1,28,31.78,0.0,0.03,4.5319,-999.0
2016,1,29,33.07,0.0,0.03,4.8718,-999.0
2016,1,30,38.14,0.0,0.03,4.86,-999.0
2016,1,31,54.45,0.51,0.04,4.9066,-999.0
2016,2,1,65.47,6.51,0.08,3.6907,-999.0
2016,2,2,39.6,0.0,0.03,5.2238,-999.0
2016,2,3,25.71,0.0,0.01,5.2865,-999.0
2016,2,4,25.29,0.0,0.01,5.3705,-999.0
2016,2,5,29.39,0.0,0.01,5.3842,-999.0
2016,2,6,25.93,0.0,0.02,5.1139,-999.0
2016,2,7,28.53,0.0,0.08,3.2474,-999.0
2016,2,8,30.83,0.0,0.08,3.3091,-999.0
2016,2,9,31.57,0.0,0.04,5.304,-999.0
2016,2,10,29.83,0.0,0.03,5.3964,-999.0
2016,2,11,25.51,0.0,0.04,5.4278,-999.0
2016,2,12,25.72,0.0,0.04,5.5474,-999.0
2016,2,13,25.0,0.0,0.04,5.4624,-999.0
2016,2,14,21.83,0.0,0.04,5.328,-999.0
2016,2,15,19.77,0.0,0.04,5.5495,-999.0
2016,2,16,24.14,0.0,0.03,5.729,-999.0
2016,2,17,25.52,0.0,0.03,5.707,-999.0
2016,2,18,28.26,0.0,0.05,5.5877,-999.0
2016,2,19,28.88,0.0,0.11,3.6787,-999.0
2016,2,20,36.48,0.0,0.09,3.8597,-999.0
2016,2,21,33.32,0.0,0.05,5.7746,-999.0
2016,2,22,19.86,0.0,0.04,6.0737,-999.0
2016,2,23,16.63,0.0,0.04,5.7953,-999.0
2016,2,24,17.19,0.0,0.04,5.8404,-999.0
2016,2,25,20.44,0.0,0.06,5.9808,-999.0
2016,2,26,17.51,0.0,0.05,6.1752,-999.0
2016,2,27,15.99,0.0,0.05,5.9491,-999.0
2016,2,28,18.98,0.0,0.04,6.1726,-999.0
2016,2,29,16.48,0.0,0.05,6.1733,-999.0
2016,3,1,15.62,0.0,0.05,6.3134,-999.0
2016,3,2,14.92,0.0,0.05,5.9746,-999.0
2016,3,3,15.18,0.0,0.05,6.0586,-999.0
2016,3,4,20.69,0.0,0.05,6.0775,-999.0
2016,3,5,30.3,0.0,0.05,5.9662,-999.0
2016,3,6,41.93,0.0,0.07,5.5066,-999.0
2016,3,7,58.48,0.2,0.14,5.5272,-999.0
2016,3,8,55.08,2.46,0.2,3.4267,-999.0
2016,3,9,36.71,0.0,0.06,6.5556,-999.0
2016,3,10,21.39,0.0,0.04,6.7303,-999.0
2016,3,11,34.29,0.0,0.05,6.0984,-999.0
2016,3,12,46.44,0.0,0.04,6.84,-999.0
2016,3,13,24.77,0.0,0.04,6.8244,-999.0
2016,3,14,22.81,0.0,0.04,6.9432,-999.0
2016,3,15,29.83,0.0,0.05,6.8138,-999.0
2016,3,16,31.52,0.0,0.05,6.9466,-999.0
2016,3,17,31.55,0.0,0.05,7.093,-999.0
2016,3,18,40.23,0.0,0.06,6.9298,-999.0
2016,3,19,34.43,0.0,0.06,6.9679,-999.0
2016,3,20,35.92,0.0,0.06,7.0428,-999.0
2016,3,21,17.47,0.0,0.05,7.1993,-999.0
2016,3,22,25.18,0.0,0.07,7.1297,-999.0
2016,3,23,37.02,0.0,0.05,7.2797,-999.0
2016,3,24,16.92,0.0,0.03,7.4837,-999.0
2016,3,25,22.29,0.0,0.05,7.4707,-999.0
2016,3,26,36.12,0.0,0.05,7.3526,-999.0
2016,3,27,41.32,0.0,0.05,7.2732,-999.0
2016,3,28,55.64,0.0,0.07,7.2569,-999.0
2016,3,29,60.82,0.0,0.12,5.5562,-999.0
2016,3,30,48.05,0.05,0.05,7.1635,-999.0
2016,3,31,33.63,0.0,0.05,6.7613,-999.0
2016,4,1,23.34,0.0,0.06,7.47,-999.0
2016,4,2,16.28,0.0,0.05,7.5895,-999.0
2016,4,3,14.26,0.0,0.04,7.572,-999.0
2016,4,4,15.52,0.0,0.05,7.8226,-999.0
2016,4,5,20.79,0.0,0.08,5.9546,-999.0
2016,4,6,13.34,0.0,0.14,5.0695,-999.0
2016,4,7,29.61,0.05,0.21,2.9724,-999.0
2016,4,8,47.6,0.0,0.07,7.2605,-999.0
2016,4,9,37.61,0.0,0.06,7.8449,-999.0
2016,4,10,57.15,0.03,0.06,5.4595,-999.0
2016,4,11,43.03,0.0,0.05,7.7498,-999.0
2016,4,12,39.29,0.0,0.04,7.721,-999.0
2016,4,13,31.91,0.0,0.04,7.9483,-999.0
2016,4,14,28.05,0.0,0.05,8.0323,-999.0
2016,4,15,49.26,0.0,0.07,7.9469,-999.0
2016,4,16,24.73,0.0,0.06,8.136,-999.0
2016,4,17,16.8,0.0,0.03,8.2603,-999.0
2016,4,18,17.07,0.0,0.03,8.328,-999.0
2016,4,19,15.35,0.0,0.03,8.4312,-999.0
2016,4,20,20.68,0.0,0.04,8.3429,-999.0
2016,4,21,25.11,0.0,0.06,8.3114,-999.0
2016,4,22,38.07,0.0,0.09,7.2821,-999.0
2016,4,23,48.49,0.0,0.08,8.0462,-999.0
2016,4,24,50.99,0.0,0.08,8.1046,-999.0
2016,4,25,47.47,0.0,0.08,8.0525,-999.0
2016,4,26,36.66,0.0,0.04,8.5507,-999.0
2016,4,27,26.67,0.0,0.05,8.4374,-999.0
2016,4,28,43.55,0.0,0.09,8.2853,-999.0
2016,4,29,30.14,0.0,0.08,8.3995,-999.0
2016,4,30,44.84,0.0,0.1,8.183,-999.0
2016,5,1,45.25,0.0,0.11,8.2183,-999.0
2016,5,2,31.48,0.0,0.07,8.4626,-999.0
2016,5,3,24.08,0.0,0.06,8.5169,-999.0
2016,5,4,26.4,0.0,0.07,8.5531,-999.0
2016,5,5,40.32,0.0,0.11,8.4521,-999.0
2016,5,6,41.01,0.0,0.05,8.52,-999.0
2016,5,7,42.06,0.0,0.04,8.6436,-999.0
2016,5,8,40.09,0.0,0.05,8.5822,-999.0
2016,5,9,35.03,0.0,0.05,8.6134,-999.0
2016,5,10,31.46,0.0,0.05,8.6026,-999.0
2016,5,11,30.8,0.0,0.05,8.2154,-999.0
2016,5,12,19.54,0.0,0.06,8.3107,-999.0
2016,5,13,20.85,0.0,0.12,6.9679,-999.0
2016,5,14,36.76,0.0,0.15,7.577,-999.0
2016,5,15,35.85,0.0,0.09,8.5085,-999.0
2016,5,16,43.61,0.0,0.05,7.8922,-999.0
2016,5,17,46.99,0.0,0.08,8.4734,-999.0
2016,5,18,39.42,0.0,0.09,8.5514,-999.0
2016,5,19,31.73,0.0,0.06,8.5757,-999.0
2016,5,20,42.38,0.0,0.07,8.6928,-999.0
2016,5,21,47.63,0.0,0.06,7.6296,-999.0
2016,5,22,34.49,0.0,0.07,8.6777,-999.0
2016,5,23,31.43,0.0,0.07,8.8536,-999.0
2016,5,24,35.76,0.0,0.11,7.3483,-999.0
2016,5,25,35.7,0.0,0.08,8.7919,-999.0
2016,5,26,35.52,0.0,0.06,8.9436,-999.0
2016,5,27,25.82,0.0,0.06,9.0468,-999.0
2016,5,28,26.55,0.0,0.07,8.8342,-999.0
2016,5,29,31.75,0.0,0.11,8.1509,-999.0
2016,5,30,30.69,0.0,0.09,8.49,-999.0
2016,5,31,31.93,0.0,0.07,8.8289,-999.0
2016,6,1,27.68,0.0,0.1,8.6522,-999.0
2016,6,2,16.42,0.0,0.13,8.4698,-999.0
2016,6,3,24.23,0.0,0.12,8.561,-999.0
2016,6,4,9.46,0.0,0.12,8.4864,-999.0
2016,6,5,10.29,0.0,0.14,7.9632,-999.0
2016,6,6,16.65,0.0,0.2,8.2193,-999.0
2016,6,7,48.18,0.0,0.16,8.2913,-999.0
2016,6,8,49.23,0.0,0.15,8.4559,-999.0
2016,6,9,48.71,0.0,0.23,7.3099,-999.0
2016,6,10,45.64,0.0,0.24,7.6673,-999.0
2016,6,11,45.97,0.0,0.12,8.2932,-999.0
2016,6,12,33.11,0.0,0.12,8.5798,-999.0
2016,6,13,26.36,0.0,0.09,8.7202,-999.0
2016,6,14,19.5,0.0,0.05,8.9522,-999.0
2016,6,15,23.46,0.0,0.05,8.8783,-999.0
2016,6,16,25.65,0.0,0.06,8.8282,-999.0
2016,6,17,28.24,0.0,0.07,8.7334,-999.0
2016,6,18,24.54,0.0,0.06,8.7398,-999.0
2016,6,19,29.77,0.0,0.12,8.3683,-999.0
2016,6,20,30.24,0.0,0.2,7.8718,-999.0
2016,6,21,32.81,0.0,0.17,7.8598,-999.0
2016,6,22,43.04,0.01,0.14,4.7052,-999.0
2016,6,23,42.55,0.0,0.18,5.4206,-999.0
2016,6,24,41.61,0.0,0.17,7.3253,-999.0
2016,6,25,41.54,0.01,0.14,6.1481,-999.0
2016,6,26,35.49,0.0,0.13,7.9462,-999.0
2016,6,27,34.75,0.53,0.15,7.3495,-999.0
2016,6,28,39.96,2.19,0.28,6.87,-999.0
2016,6,29,62.04,15.84,0.34,5.4965,-999.0
2016,6,30,56.62,2.39,0.43,6.0226,-999.0
2016,7,1,46.83,0.27,0.17,7.0294,-999.0
2016,7,2,47.56,0.0,0.13,8.0302,-999.0
2016,7,3,42.18,0.0,0.11,8.1053,-999.0
2016,7,4,44.23,0.0,0.13,7.7186,-999.0
2016,7,5,52.32,1.72,0.15,6.5186,-999.0
2016,7,6,61.65,3.7,0.16,5.4835,-999.0
2016,7,7,48.62,0.0,0.15,7.8482,-999.0
2016,7,8,43.8,0.0,0.15,7.8538,-999.0
2016,7,9,39.15,0.0,0.13,7.9822,-999.0
2016,7,10,40.57,0.0,0.12,8.1468,-999.0
2016,7,11,42.49,0.0,0.09,8.1914,-999.0
2016,7,12,47.39,0.05,0.12,8.1607,-999.0
2016,7,13,47.99,2.02,0.11,7.9243,-999.0
2016,7,14,50.97,5.18,0.1,7.8014,-999.0
2016,7,15,43.43,0.09,0.12,7.9385,-999.0
2016,7,16,47.6,3.42,0.16,7.4774,-999.0
2016,7,17,52.42,0.27,0.23,5.9702,-999.0
2016,7,18,45.37,0.19,0.23,7.4081,-999.0
2016,7,19,45.15,0.04,0.17,7.1954,-999.0
2016,7,20,35.73,0.0,0.12,7.8866,-999.0
2016,7,21,40.24,0.8,0.12,7.8706,-999.0
2016,7,22,41.09,2.07,0.11,7.9392,-999.0
2016,7,23,65.11,22.75,0.13,7.6406,-999.0
2016,7,24,63.24,2.52,0.19,6.7514,-999.0
2016,7,25,64.13,28.37,0.12,7.1294,-999.0
2016,7,26,63.69,0.73,0.15,6.9754,-999.0
2016,7,27,61.71,3.84,0.19,7.0008,-999.0
2016,7,28,78.18,22.37,0.21,7.0951,-999.0
2016,7,29,70.52,3.57,0.19,6.439,-999.0
2016,7,30,74.38,21.92,0.2,6.2069,-999.0
2016,7,31,71.58,3.02,0.32,4.4527,-999.0
2016,8,1,61.77,0.43,0.23,6.6542,-999.0
2016,8,2,62.94,3.23,0.16,6.126,-999.0
2016,8,3,59.88,0.14,0.14,7.4074,-999.0
2016,8,4,51.9,0.0,0.12,7.4503,-999.0
2016,8,5,47.71,0.0,0.12,7.5866,-999.0
2016,8,6,45.24,0.0,0.11,7.6171,-999.0
2016,8,7,43.13,0.0,0.11,7.5864,-999.0
2016,8,8,63.09,2.36,0.18,6.8542,-999.0
2016,8,9,76.21,15.89,0.63,3.9852,-999.0
2016,8,10,67.08,0.04,0.36,6.0744,-999.0
2016,8,11,64.94,0.01,0.23,6.3847,-999.0
2016,8,12,61.65,0.17,0.21,6.1716,-999.0
2016,8,13,63.82,3.05,0.18,6.8345,-999.0
2016,8,14,56.51,0.63,0.13,7.6704,-999.0
2016,8,15,53.06,0.0,0.1,7.8209,-999.0
2016,8,16,56.15,0.0,0.07,7.7933,-999.0
2016,8,17,57.24,0.0,0.08,7.2895,-999.0
2016,8,18,58.5,1.5,0.14,6.6475,-999.0
2016,8,19,62.55,4.42,0.19,6.6535,-999.0
2016,8,20,64.32,2.57,0.17,7.1138,-999.0
2016,8,21,63.12,0.6,0.13,6.8544,-999.0
2016,8,22,60.94,0.05,0.15,6.9144,-999.0
2016,8,23,56.14,0.12,0.15,6.8417,-999.0
2016,8,24,55.74,0.05,0.11,7.3109,-999.0
2016,8,25,60.93,0.27,0.12,6.6264,-999.0
2016,8,26,58.78,0.14,0.11,7.1148,-999.0
2016,8,27,41.81,0.0,0.11,7.4959,-999.0
2016,8,28,34.37,0.0,0.08,7.5792,-999.0
2016,8,29,37.82,0.0,0.07,7.5029,-999.0
2016,8,30,49.8,1.85,0.1,6.8261,-999.0
2016,8,31,62.38,4.84,0.16,6.143,-999.0
2016,9,1,55.47,0.01,0.12,6.7176,-999.0
2016,9,2,48.11,0.0,0.12,7.0519,-999.0
2016,9,3,43.97,0.0,0.13,7.1851,-999.0
2016,9,4,29.72,0.0,0.11,7.2917,-999.0
2016,9,5,35.33,0.0,0.1,7.2034,-999.0
2016,9,6,74.26,26.18,0.18,1.812,-999.0
2016,9,7,77.07,40.98,0.16,2.4828,-999.0
2016,9,8,61.57,0.0,0.11,6.9067,-999.0
2016,9,9,54.52,0.0,0.09,6.9137,-999.0
2016,9,10,54.78,0.0,0.09,6.7298,-999.0
2016,9,11,64.91,0.02,0.12,3.6701,-999.0
2016,9,12,61.86,0.0,0.1,6.7157,-999.0
2016,9,13,60.29,0.0,0.07,6.7006,-999.0
2016,9,14,49.17,0.0,0.07,6.8287,-999.0
2016,9,15,43.11,0.0,0.05,6.9031,-999.0
2016,9,16,39.27,0.0,0.05,6.9703,-999.0
2016,9,17,37.44,0.0,0.05,6.834,-999.0
2016,9,18,42.81,0.01,0.06,6.6336,-999.0
2016,9,19,67.36,0.22,0.2,3.0569,-999.0
2016,9,20,65.22,0.0,0.12,5.7919,-999.0
2016,9,21,61.77,0.0,0.09,6.4565,-999.0
2016,9,22,60.82,0.66,0.06,6.6833,-999.0
2016,9,23,61.1,0.53,0.06,5.143,-999.0
2016,9,24,50.58,0.0,0.05,6.5398,-999.0
2016,9,25,41.7,0.0,0.09,6.3612,-999.0
2016,9,26,49.46,3.17,0.14,5.761,-999.0
2016,9,27,55.61,1.28,0.07,5.497,-999.0
2016,9,28,47.77,0.0,0.09,3.4032,-999.0
2016,9,29,51.52,0.0,0.09,5.7017,-999.0
2016,9,30,54.48,0.0,0.13,5.1022,-999.0
2016,10,1,49.62,0.0,0.1,5.5133,-999.0
2016,10,2,51.09,0.0,0.11,4.6596,-999.0
2016,10,3,47.63,0.0,0.06,5.4893,-999.0
2016,10,4,37.12,0.0,0.02,6.4334,-999.0
2016,10,5,48.82,0.0,0.03,6.2369,-999.0
2016,10,6,50.19,0.0,0.05,4.6841,-999.0
2016,10,7,43.97,0.0,0.06,5.4607,-999.0
2016,10,8,48.93,0.0,0.05,5.9738,-999.0
2016,10,9,41.88,0.0,0.06,5.8764,-999.0
2016,10,10,34.59,0.0,0.05,5.987,-999.0
2016,10,11,35.17,0.0,0.05,5.9861,-999.0
2016,10,12,32.99,0.0,0.05,5.9038,-999.0
2016,10,13,36.03,0.0,0.04,5.7974,-999.0
2016,10,14,33.07,0.0,0.03,5.9335,-999.0
2016,10,15,35.1,0.0,0.03,5.9102,-999.0
2016,10,16,43.7,0.0,0.04,5.9136,-999.0
2016,10,17,37.58,0.0,0.04,5.8423,-999.0
2016,10,18,46.35,0.0,0.03,5.7934,-999.0
2016,10,19,38.45,0.0,0.03,5.7542,-999.0
2016,10,20,32.61,0.0,0.04,5.6383,-999.0
2016,10,21,37.89,0.0,0.07,5.3851,-999.0
2016,10,22,49.57,0.0,0.09,5.2022,-999.0
2016,10,23,57.04,0.0,0.09,5.0966,-999.0
2016,10,24,42.72,0.0,0.1,4.9774,-999.0
2016,10,25,40.3,0.0,0.08,5.1794,-999.0
2016,10,26,36.81,0.0,0.04,5.281,-999.0
2016,10,27,31.08,0.0,0.06,4.9034,-999.0
2016,10,28,36.46,0.0,0.08,4.637,-999.0
2016,10,29,32.53,0.0,0.08,4.8936,-999.0
2016,10,30,30.27,0.0,0.07,4.938,-999.0
2016,10,31,43.59,0.0,0.06,4.7849,-999.0
2016,11,1,51.97,0.0,0.06,2.9518,-999.0
2016,11,2,42.67,0.0,0.05,5.0534,-999.0
2016,11,3,40.68,0.0,0.04,5.0993,-999.0
2016,11,4,37.47,0.0,0.04,4.824,-999.0
2016,11,5,35.88,0.0,0.05,4.6327,-999.0
2016,11,6,33.65,0.0,0.04,4.9901,-999.0
2016,11,7,28.43,0.0,0.04,4.8806,-999.0
2016,11,8,24.49,0.0,0.04,4.812,-999.0
2016,11,9,23.46,0.0,0.04,4.9003,-999.0
2016,11,10,33.65,0.0,0.07,4.7038,-999.0
2016,11,11,39.47,0.0,0.06,4.4803,-999.0
2016,11,12,30.09,0.0,0.05,4.7465,-999.0
2016,11,13,29.14,0.0,0.04,4.7018,-999.0
2016,11,14,19.56,0.0,0.03,4.7278,-999.0
2016,11,15,19.93,0.0,0.03,4.771,-999.0
2016,11,16,23.77,0.0,0.06,2.8135,-999.0
2016,11,17,53.31,0.0,0.05,4.6078,-999.0
2016,11,18,21.47,0.0,0.02,4.6654,-999.0
2016,11,19,22.97,0.0,0.04,4.4506,-999.0
2016,11,20,31.11,0.0,0.09,3.9341,-999.0
2016,11,21,50.5,0.0,0.13,3.5513,-999.0
2016,11,22,38.69,0.0,0.02,4.595,-999.0
2016,11,23,22.72,0.0,0.02,4.5758,-999.0
2016,11,24,22.8,0.0,0.02,4.4477,-999.0
2016,11,25,39.78,0.0,0.03,4.2374,-999.0
2016,11,26,34.29,0.0,0.08,3.7445,-999.0
2016,11,27,55.79,0.0,0.03,3.8969,-999.0
2016,11,28,63.51,0.0,0.03,4.3116,-999.0
2016,11,29,50.73,0.0,0.02,3.9089,-999.0
2016,11,30,20.78,0.0,0.02,4.4242,-999.0
2016,12,1,24.93,0.0,0.02,4.3711,-999.0
2016,12,2,60.94,0.19,0.06,2.7571,-999.0
2016,12,3,63.25,0.05,0.08,2.8608,-999.0
2016,12,4,39.52,0.0,0.03,4.2326,-999.0
2016,12,5,49.14,0.0,0.03,4.1923,-999.0
2016,12,6,63.07,0.0,0.03,4.1182,-999.0
2016,12,7,69.64,0.0,0.04,3.8177,-999.0
2016,12,8,40.52,0.0,0.02,4.1671,-999.0
2016,12,9,33.84,0.0,0.02,4.1088,-999.0
2016,12,10,34.61,0.0,0.02,4.2096,-999.0
2016,12,11,38.81,0.0,0.02,3.9919,-999.0
2016,12,12,34.49,0.0,0.02,3.4702,-999.0
2016,12,13,28.18,0.0,0.02,3.6487,-999.0
2016,12,14,19.99,0.0,0.03,4.1297,-999.0
2016,12,15,21.28,0.0,0.03,3.7951,-999.0
2016,12,16,59.69,0.0,0.04,3.817,-999.0
2016,12,17,50.6,0.02,0.05,2.3285,-999.0
2016,12,18,16.82,0.0,0.05,3.4567,-999.0
2016,12,19,30.07,0.0,0.07,2.6508,-999.0
2016,12,20,32.75,0.0,0.1,3.3924,-999.0
2016,12,21,54.97,9.53,0.2,1.8504,-999.0
2016,12,22,81.45,14.61,0.16,1.1482,-999.0
2016,12,23,72.11,0.0,0.02,3.9826,-999.0
2016,12,24,77.29,1.92,0.05,3.4066,-999.0
2016,12,25,64.71,0.0,0.01,4.1184,-999.0
2016,12,26,43.71,0.0,0.02,4.0082,-999.0
2016,12,27,43.44,0.0,0.05,2.6354,-999.0
2016,12,28,52.9,0.02,0.13,1.7062,-999.0
2016,12,29,59.43,0.01,0.21,0.9089,-999.0
2016,12,30,64.43,0.0,0.08,2.3328,-999.0
2016,12,31,76.82,0.0,0.07,2.3868,-999.0
2017,1,1,76.87,4.86,0.06,1.687,-999.0
2017,1,2,68.56,0.0,0.03,3.9634,-999.0
2017,1,3,47.79,0.0,0.04,3.7337,-999.0
2017,1,4,43.02,0.0,0.03,3.8534,-999.0
2017,1,5,44.43,0.0,0.03,4.2197,-999.0
2017,1,6,48.8,0.0,0.03,4.2264,-999.0
2017,1,7,39.66,0.0,0.04,4.1851,-999.0
2017,1,8,38.98,0.0,0.05,4.0901,-999.0
2017,1,9,48.78,0.0,0.05,3.0823,-999.0
2017,1,10,41.19,0.0,0.02,3.8645,-999.0
2017,1,11,50.11,0.0,0.02,4.4198,-999.0
2017,1,12,48.86,0.0,0.03,4.0562,-999.0
2017,1,13,47.37,0.0,0.09,3.1711,-999.0
2017,1,14,81.39,10.97,0.13,1.8974,-999.0
2017,1,15,70.37,0.06,0.18,2.8992,-999.0
2017,1,16,63.22,0.0,0.06,3.6955,-999.0
2017,1,17,56.28,0.0,0.05,4.0915,-999.0
2017,1,18,54.44,0.0,0.04,4.4573,-999.0
2017,1,19,53.47,0.0,0.04,2.8006,-999.0
2017,1,20,85.28,3.41,0.1,2.4074,-999.0
2017,1,21,69.97,7.92,0.1,2.6266,-999.0
2017,1,22,55.67,0.0,0.03,4.6039,-999.0
2017,1,23,48.7,0.01,0.04,4.5919,-999.0
2017,1,24,63.52,0.0,0.02,3.6929,-999.0
2017,1,25,42.57,0.0,0.01,4.8749,-999.0
2017,1,26,35.06,0.0,0.02,4.973,-999.0
2017,1,27,36.89,0.0,0.02,4.9946,-999.0
2017,1,28,27.43,0.0,0.01,5.1338,-999.0
2017,1,29,27.51,0.0,0.01,5.1523,-999.0
2017,1,30,32.45,0.0,0.03,4.9889,-999.0
2017,1,31,40.75,0.0,0.04,4.9721,-999.0
2017,2,1,39.46,0.0,0.03,5.0326,-999.0
2017,2,2,35.93,0.0,0.03,5.0179,-999.0
2017,2,3,34.39,0.0,0.05,4.7818,-999.0
2017,2,4,33.2,0.0,0.06,4.8622,-999.0
2017,2,5,40.57,0.0,0.05,5.1977,-999.0
2017,2,6,38.61,0.0,0.05,4.1686,-999.0
2017,2,7,45.59,0.0,0.04,5.0501,-999.0
2017,2,8,48.13,0.0,0.03,5.1902,-999.0
2017,2,9,41.09,0.0,0.03,4.9397,-999.0
2017,2,10,43.22,0.0,0.04,5.394,-999.0
2017,2,11,48.05,0.0,0.11,5.1725,-999.0
2017,2,12,55.11,0.13,0.09,4.1914,-999.0
2017,2,13,66.36,0.28,0.09,3.8359,-999.0
2017,2,14,57.05,0.15,0.15,4.32,-999.0
2017,2,15,46.15,0.1,0.13,4.4609,-999.0
2017,2,16,42.22,0.0,0.04,5.4235,-999.0
2017,2,17,68.69,1.66,0.09,4.3224,-999.0
2017,2,18,77.19,23.48,0.13,1.1645,-999.0
2017,2,19,72.79,3.92,0.08,3.2155,-999.0
2017,2,20,59.95,0.0,0.06,5.7038,-999.0
2017,2,21,44.86,0.0,0.04,5.8253,-999.0
2017,2,22,41.33,0.02,0.03,5.935,-999.0
2017,2,23,44.28,0.0,0.02,6.175,-999.0
2017,2,24,34.37,0.0,0.02,6.2498,-999.0
2017,2,25,31.41,0.0,0.03,6.2165,-999.0
2017,2,26,37.62,0.0,0.05,4.8883,-999.0
2017,2,27,44.16,0.0,0.06,4.6051,-999.0
2017,2,28,63.77,0.0,0.04,5.279,-999.0
2017,3,1,45.89,0.0,0.02,6.3228,-999.0
2017,3,2,37.13,0.0,0.03,5.4792,-999.0
2017,3,3,47.94,0.0,0.09,3.8314,-999.0
2017,3,4,45.72,0.0,0.05,6.293,-999.0
2017,3,5,50.14,0.0,0.08,5.6064,-999.0
2017,3,6,46.7,0.0,0.03,6.4224,-999.0
2017,3,7,32.66,0.0,0.01,6.6271,-999.0
2017,3,8,32.97,0.0,0.03,6.3293,-999.0
2017,3,9,42.93,0.0,0.11,5.6436,-999.0
2017,3,10,35.61,0.0,0.08,6.3142,-999.0
2017,3,11,39.49,0.0,0.07,6.2417,-999.0
2017,3,12,37.23,0.0,0.06,6.3806,-999.0
2017,3,13,29.35,0.0,0.05,6.827,-999.0
2017,3,14,24.66,0.0,0.04,6.8062,-999.0
2017,3,15,22.93,0.0,0.05,6.2122,-999.0
2017,3,16,22.5,0.0,0.05,6.7262,-999.0
2017,3,17,23.49,0.0,0.04,6.8803,-999.0
2017,3,18,23.76,0.0,0.05,6.8674,-999.0
2017,3,19,29.46,0.0,0.07,6.7589,-999.0
2017,3,20,32.01,0.0,0.05,7.0447,-999.0
2017,3,21,35.55,0.0,0.04,7.1518,-999.0
2017,3,22,33.19,0.0,0.04,7.1378,-999.0
2017,3,23,41.59,0.0,0.05,7.2437,-999.0
2017,3,24,22.92,0.0,0.03,7.4522,-999.0
2017,3,25,22.08,0.0,0.03,7.4069,-999.0
2017,3,26,44.34,0.0,0.03,7.3459,-999.0
2017,3,27,38.53,0.0,0.06,7.2542,-999.0
2017,3,28,47.42,0.0,0.06,7.3654,-999.0
2017,3,29,22.78,0.0,0.03,7.5569,-999.0
2017,3,30,26.37,0.0,0.04,7.5989,-999.0
2017,3,31,46.92,0.0,0.04,7.4566,-999.0
2017,4,1,27.14,0.0,0.06,7.5036,-999.0
2017,4,2,36.67,0.0,0.05,7.5569,-999.0
2017,4,3,35.81,0.0,0.07,7.0234,-999.0
